Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20
36480;174560;F;New Jersey;340;259750;19/04/2019;GGOEGALL074616;Google Womens Short Sleeve Badge Tee Navy;Apparel;30;1189;60;Not Used;18;40000;175492;4;SALE10;100
36481;174560;F;New Jersey;340;259760;19/04/2019;GGOEYAAJ032516;YouTube Mens Short Sleeve Hero Tee Charcoal;Apparel;10;1899;60;Clicked;18;40000;175492;4;SALE10;100
36482;174560;F;New Jersey;340;259780;19/04/2019;GGOEGALB034113;Google Womens Vintage Hero Tee Black;Apparel;10;1063;60;Clicked;18;40000;175492;4;SALE10;100
36483;174560;F;New Jersey;340;259800;19/04/2019;GGOEGAWQ062248;Google Infant Short Sleeve Tee White;Apparel;10;1359;60;Clicked;18;40000;175492;4;SALE10;100
36484;173070;F;New York;170;259830;19/04/2019;GGOEGAWH061348;Google Onesie Green;Apparel;10;1919;60;Clicked;18;40000;175492;4;SALE10;100
36485;158110;F;Chicago;270;259890;19/04/2019;GGOEGAAQ010414;Google Mens 100 Cotton Short Sleeve Hero Tee White;Apparel;10;1359;1291;Clicked;18;40000;175492;4;SALE10;100
36486;158110;F;Chicago;270;259890;19/04/2019;GGOEGAAQ010415;Google Mens 100 Cotton Short Sleeve Hero Tee White;Apparel;30;1359;1291;Not Used;18;40000;175492;4;SALE10;100
36487;158110;F;Chicago;270;259890;19/04/2019;GGOEGAAQ010416;Google Mens 100 Cotton Short Sleeve Hero Tee White;Apparel;30;1359;1291;Clicked;18;40000;175492;4;SALE10;100
36488;158110;F;Chicago;270;259890;19/04/2019;GGOEGAEQ027914;Google Womens Short Sleeve Hero Tee White;Apparel;10;1359;1291;Used;18;40000;175492;4;SALE10;100
36489;158110;F;Chicago;270;259910;19/04/2019;GGOEGAER033214;Google Mens Long Sleeve Raglan Cranberry;Apparel;10;1749;60;Clicked;18;40000;175492;4;SALE10;100
36490;158110;F;Chicago;270;259930;19/04/2019;GGOEGAAJ057014;Google Mens Short Sleeve Performance Badge Tee Charcoal;Apparel;10;3079;60;Clicked;18;40000;175492;4;SALE10;100
36491;158110;F;Chicago;270;259930;19/04/2019;GGOEGAAJ073014;Google Mens Performance Hero Tee Gunmetal;Apparel;10;1231;60;Clicked;18;40000;175492;4;SALE10;100
36492;158110;F;Chicago;270;259940;19/04/2019;GGOEGADJ059715;Google Mens Quilted Insulated Vest Battleship Grey;Apparel;10;4199;60;Clicked;18;40000;175492;4;SALE10;100
36493;158110;F;Chicago;270;259950;19/04/2019;GGOEGAXJ065530;Google Toddler Short Sleeve Tshirt Grey;Apparel;10;1189;60;Used;18;40000;175492;4;SALE10;100
36494;158110;F;Chicago;270;259950;19/04/2019;GGOEGAYH068456;Google Youth Short Sleeve Tshirt Green;Apparel;10;1329;60;Clicked;18;40000;175492;4;SALE10;100
36495;158110;F;Chicago;270;259950;19/04/2019;GGOEGAYQ069026;Google Youth Short Sleeve Tee White;Apparel;10;1899;60;Clicked;18;40000;175492;4;SALE10;100
36496;133270;F;Chicago;140;259980;19/04/2019;GGOEGAAQ010417;Google Mens 100 Cotton Short Sleeve Hero Tee White;Apparel;10;1359;1999;Clicked;18;40000;175492;4;SALE10;100
36497;133270;F;Chicago;140;259980;19/04/2019;GGOEGAEC029114;Google Womens Short Sleeve Hero Tee Sky Blue;Apparel;10;1519;1999;Clicked;18;40000;175492;4;SALE10;100
36498;133270;F;Chicago;140;259980;19/04/2019;GGOEGAEQ027914;Google Womens Short Sleeve Hero Tee White;Apparel;30;1359;1999;Used;18;40000;175492;4;SALE10;100
36499;133270;F;Chicago;140;259980;19/04/2019;GGOEGAEQ027915;Google Womens Short Sleeve Hero Tee White;Apparel;30;1359;1999;Used;18;40000;175492;4;SALE10;100
36500;133270;F;Chicago;140;260000;19/04/2019;GGOEGAAQ010413;Google Mens 100 Cotton Short Sleeve Hero Tee White;Apparel;10;1359;60;Used;18;40000;175492;4;SALE10;100
36501;133270;F;Chicago;140;260000;19/04/2019;GGOEGAAQ010415;Google Mens 100 Cotton Short Sleeve Hero Tee White;Apparel;10;1359;60;Used;18;40000;175492;4;SALE10;100
36502;133270;F;Chicago;140;260000;19/04/2019;GGOEGAEQ027913;Google Womens Short Sleeve Hero Tee White;Apparel;10;1359;60;Clicked;18;40000;175492;4;SALE10;100
36503;133270;F;Chicago;140;260000;19/04/2019;GGOEGAEQ027914;Google Womens Short Sleeve Hero Tee White;Apparel;10;1359;60;Used;18;40000;175492;4;SALE10;100
36504;133270;F;Chicago;140;260000;19/04/2019;GGOEGAXQ067130;Google Toddler Short Sleeve Tee White;Apparel;20;1359;60;Used;18;40000;175492;4;SALE10;100
36505;133270;F;Chicago;140;260000;19/04/2019;GGOEYAAB031813;YouTube Mens Short Sleeve Hero Tee Black;Apparel;10;1359;60;Clicked;18;40000;175492;4;SALE10;100
36506;133270;F;Chicago;140;260000;19/04/2019;GGOEYAAB031814;YouTube Mens Short Sleeve Hero Tee Black;Apparel;10;1359;60;Used;18;40000;175492;4;SALE10;100
36507;133270;F;Chicago;140;260010;19/04/2019;GGOEGAAJ080617;Google Mens Bike Short Sleeve Tee Charcoal;Apparel;10;1599;60;Used;18;40000;175492;4;SALE10;100
36508;133270;F;Chicago;140;260020;19/04/2019;GGOEGAEQ027914;Google Womens Short Sleeve Hero Tee White;Apparel;10;1699;60;Used;18;40000;175492;4;SALE10;100
36509;133270;F;Chicago;140;260040;19/04/2019;GGOEGAEQ027913;Google Womens Short Sleeve Hero Tee White;Apparel;10;1699;60;Clicked;18;40000;175492;4;SALE10;100
36510;177000;F;New York;210;260070;19/04/2019;GGOEGAAB033814;Google Mens Vintage Badge Tee Black;Apparel;10;1519;60;Clicked;18;40000;175492;4;SALE10;100
36511;131360;F;California;480;260090;19/04/2019;GGOEAAAB081014;Android Mens Outerstellar Short Sleeve Tee Black;Apparel;10;1999;60;Clicked;18;40000;175492;4;SALE10;100
36512;126050;F;New York;370;260120;19/04/2019;GGOEGAAJ032316;Google Mens Short Sleeve Hero Tee Charcoal;Apparel;10;1519;60;Clicked;18;40000;175492;4;SALE10;100
37301;168170;M;California;200;259970;19/04/2019;GGOEGBRJ037299;Google Alpine Style Backpack;Bags;10;7999;60;Not Used;18;40000;175492;4;AIO10;100
37302;179500;F;New York;390;259670;19/04/2019;GGOEGBJL013999;Google Canvas Tote NaturalNavy;Bags;30;1279;60;Not Used;18;40000;175492;4;AIO10;100
37303;179500;F;New York;390;259860;19/04/2019;GGOEGBRJ037299;Google Alpine Style Backpack;Bags;10;7999;60;Clicked;18;40000;175492;4;AIO10;100
37304;128260;M;California;330;259710;19/04/2019;GGOEGBCR024399;Google Lunch Bag;Bags;10;1399;60;Clicked;18;40000;175492;4;AIO10;100
37305;133270;F;Chicago;140;260010;19/04/2019;GGOEGBJC019999;Collapsible Shopping Bag;Bags;20;399;60;Not Used;18;40000;175492;4;AIO10;100
37306;133270;F;Chicago;140;260050;19/04/2019;GGOEGBMB073799;Google Zipperfront Sports Bag;Bags;10;1999;60;Used;18;40000;175492;4;AIO10;100
37307;133270;F;Chicago;140;260060;19/04/2019;GGOEGBRB013899;Google Laptop Backpack;Bags;10;9999;60;Clicked;18;40000;175492;4;AIO10;100
37308;131360;F;California;480;260070;19/04/2019;GGOEGBRJ037299;Google Alpine Style Backpack;Bags;10;7999;60;Clicked;18;40000;175492;4;AIO10;100
37309;155350;F;Chicago;240;260090;19/04/2019;GGOEGBRJ037399;Google Rucksack;Bags;10;6999;60;Clicked;18;40000;175492;4;AIO10;100
37310;153290;F;California;480;260140;19/04/2019;GGOEGBJC019999;Collapsible Shopping Bag;Bags;80;399;1248;Clicked;18;40000;175492;4;AIO10;100
37502;170170;M;California;400;260090;19/04/2019;GGOEADWQ015699;Android Rise 14 oz Mug;Drinkware;10;1299;60;Clicked;18;40000;175492;4;EXTRA10;100
37503;182250;F;New Jersey;280;260140;19/04/2019;GGOEGDHR018499;Google 22 oz Water Bottle;Drinkware;70;239;1248;Used;18;40000;175492;4;EXTRA10;100
37504;170970;M;California;330;259370;19/04/2019;GGOEGFAQ016699;Bottle Opener Clip;Drinkware;10;28;1299;Not Used;18;40000;175492;4;EXTRA10;100
37505;170970;M;California;330;259400;19/04/2019;GGOEGDHR018499;Google 22 oz Water Bottle;Drinkware;80;239;1999;Clicked;18;40000;175492;4;EXTRA10;100
37506;179500;F;New York;390;259600;19/04/2019;GGOEGDHQ014899;20 oz Stainless Steel Insulated Tumbler;Drinkware;10;1999;60;Used;18;40000;175492;4;EXTRA10;100
37507;179500;F;New York;390;259610;19/04/2019;GGOEGDHC074099;Google 17oz Stainless Steel Sport Bottle;Drinkware;10;1519;60;Not Used;18;40000;175492;4;EXTRA10;100
37508;179500;F;New York;390;259620;19/04/2019;GGOEGDHC074099;Google 17oz Stainless Steel Sport Bottle;Drinkware;10;1519;60;Used;18;40000;175492;4;EXTRA10;100
37509;174560;F;New Jersey;340;259740;19/04/2019;GGOEGDHC018299;Google 22 oz Water Bottle;Drinkware;50;299;1999;Not Used;18;40000;175492;4;EXTRA10;100
37510;158110;F;Chicago;270;259890;19/04/2019;GGOEGDHQ015399;26 oz Double Wall Insulated Bottle;Drinkware;60;1999;1291;Used;18;40000;175492;4;EXTRA10;100
37511;133270;F;Chicago;140;260050;19/04/2019;GGOEGDHQ014899;20 oz Stainless Steel Insulated Tumbler;Drinkware;10;2499;60;Used;18;40000;175492;4;EXTRA10;100
37512;177000;F;New York;210;260060;19/04/2019;GGOEGDHC074099;Google 17oz Stainless Steel Sport Bottle;Drinkware;10;1899;60;Used;18;40000;175492;4;EXTRA10;100
37513;153290;F;California;480;260140;19/04/2019;GGOEGDHC018299;Google 22 oz Water Bottle;Drinkware;70;239;1248;Used;18;40000;175492;4;EXTRA10;100
37754;174560;F;New Jersey;340;259740;19/04/2019;GGOEGHGC019799;Google Sunglasses;Lifestyle;10;35;1999;Used;18;40000;175492;4;EXTRA10;100
37755;174560;F;New Jersey;340;259740;19/04/2019;GGOEGHGH019699;Google Sunglasses;Lifestyle;10;35;1999;Clicked;18;40000;175492;4;EXTRA10;100
37756;174560;F;New Jersey;340;259740;19/04/2019;GGOEGHGR019499;Google Sunglasses;Lifestyle;10;35;1999;Clicked;18;40000;175492;4;EXTRA10;100
37906;152790;M;California;100;259500;19/04/2019;GGOEWFKA083299;Waze Mood Ninja Window Decal;Waze;30;159;1647;Used;18;40000;175492;4;WEMP10;100
37965;170970;M;California;330;259370;19/04/2019;GGOEAHPA004110;Android Wool Heather Cap HeatherBlack;Headgear;10;1399;1299;Clicked;5;40000;175492;4;HGEAR10;100
37966;151920;F;Chicago;370;259470;19/04/2019;GGOEYHPA003610;YouTube Wool Heather Cap HeatherBlack;Headgear;10;2499;60;Clicked;5;40000;175492;4;HGEAR10;100
37967;179500;F;New York;390;259550;19/04/2019;GGOEGHPA002910;Google Trucker Hat;Headgear;10;2199;60;Used;5;40000;175492;4;HGEAR10;100
37968;174560;F;New Jersey;340;259780;19/04/2019;GGOEGHPB003410;Google Snapback Hat Black;Headgear;10;1839;60;Used;5;40000;175492;4;HGEAR10;100
38046;179500;F;New York;390;259510;19/04/2019;GGOEGOCD078199;Google Leather JournalBrown;Notebooks  Journals;30;1847;1248;Clicked;5;40000;175492;4;NJ10;100
38047;179500;F;New York;390;259650;19/04/2019;GGOEYOCR078099;YouTube Spiral Journal with Pen;Notebooks  Journals;250;559;3494;Clicked;5;40000;175492;4;NJ10;100
38048;174560;F;New Jersey;340;259750;19/04/2019;GGOEYOCR078099;YouTube Spiral Journal with Pen;Notebooks  Journals;40;699;60;Clicked;5;40000;175492;4;NJ10;100
52750;151920;F;Chicago;370;259470;19/04/2019;GGOEYDHJ056099;22 oz YouTube Bottle Infuser;Bottles;10;499;60;Clicked;5;40000;175492;4;BT10;100
52751;179500;F;New York;390;259650;19/04/2019;GGOEYDHJ056099;22 oz YouTube Bottle Infuser;Bottles;250;399;3494;Clicked;5;40000;175492;4;BT10;100
52752;153290;F;California;480;260140;19/04/2019;GGOEADHH055999;22 oz Android Bottle;Bottles;70;239;1248;Used;5;40000;175492;4;BT10;100
52887;158110;F;Chicago;270;259900;19/04/2019;GGOEWCKQ085457;Waze Pack of 9 Decal Set;Accessories;10;1699;60;Clicked;1;40000;175492;4;ACC10;100
23060;146060;F;Chicago;330;388930;25/09/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Used;1;30000;173619;9;ELEC30;300
23061;146060;F;Chicago;330;388930;25/09/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;20;1190;60;Used;1;30000;173619;9;ELEC30;300
23062;146060;F;Chicago;330;388930;25/09/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;20;790;60;Clicked;1;30000;173619;9;ELEC30;300
23063;146060;F;Chicago;330;388950;25/09/2019;GGOENEBD084799;Nest Learning Thermostat 3rd GenUSA  Copper;NestUSA;10;1490;60;Clicked;1;30000;173619;9;ELEC30;300
23064;146060;F;Chicago;330;388960;25/09/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Clicked;1;30000;173619;9;ELEC30;300
23065;146060;F;Chicago;330;388970;25/09/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;20;1490;60;Clicked;1;30000;173619;9;ELEC30;300
23066;140310;F;Chicago;170;389710;25/09/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;40;1490;1999;Used;1;30000;173619;9;ELEC30;300
23067;140310;F;Chicago;170;389740;25/09/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;790;60;Used;1;30000;173619;9;ELEC30;300
23068;172310;F;California;50;389770;25/09/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;30000;173619;9;ELEC30;300
23069;172310;F;California;50;389770;25/09/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;10;1490;60;Not Used;1;30000;173619;9;ELEC30;300
23070;172310;F;California;50;389820;25/09/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;20;1190;60;Clicked;1;30000;173619;9;ELEC30;300
23071;172310;F;California;50;389820;25/09/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;20;1190;60;Clicked;1;30000;173619;9;ELEC30;300
23072;172310;F;California;50;389820;25/09/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;790;60;Clicked;1;30000;173619;9;ELEC30;300
23073;172310;F;California;50;389830;25/09/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;10;1490;60;Clicked;1;30000;173619;9;ELEC30;300
23074;172310;F;California;50;389840;25/09/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;30;790;60;Used;1;30000;173619;9;ELEC30;300
23075;172310;F;California;50;389850;25/09/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;50;790;60;Clicked;1;30000;173619;9;ELEC30;300
23076;172310;F;California;50;389860;25/09/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;10;1490;1299;Clicked;1;30000;173619;9;ELEC30;300
23077;172310;F;California;50;389870;25/09/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;30000;173619;9;ELEC30;300
23078;176020;M;Chicago;400;389020;25/09/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;30;1190;60;Clicked;1;30000;173619;9;ELEC30;300
23079;176020;M;Chicago;400;389030;25/09/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;30;1190;60;Clicked;1;30000;173619;9;ELEC30;300
23080;176020;M;Chicago;400;389090;25/09/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;790;60;Clicked;1;30000;173619;9;ELEC30;300
23081;176020;M;Chicago;400;389110;25/09/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Clicked;1;30000;173619;9;ELEC30;300
23082;176020;M;Chicago;400;389120;25/09/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;1299;Clicked;1;30000;173619;9;ELEC30;300
23083;176020;M;Chicago;400;389140;25/09/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;10;790;60;Used;1;30000;173619;9;ELEC30;300
23084;176020;M;Chicago;400;389160;25/09/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;1999;Clicked;1;30000;173619;9;ELEC30;300
23085;176020;M;Chicago;400;389170;25/09/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;10;1490;60;Clicked;1;30000;173619;9;ELEC30;300
23086;176020;M;Chicago;400;389230;25/09/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;30000;173619;9;ELEC30;300
23087;176020;M;Chicago;400;389230;25/09/2019;GGOENEBQ079099;Nest Protect Smoke  CO White Battery AlarmUSA;NestUSA;10;790;60;Clicked;1;30000;173619;9;ELEC30;300
23088;176020;M;Chicago;400;389240;25/09/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Clicked;1;30000;173619;9;ELEC30;300
23089;176020;M;Chicago;400;389350;25/09/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;30000;173619;9;ELEC30;300
23090;176020;M;Chicago;400;389380;25/09/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Not Used;1;30000;173619;9;ELEC30;300
23091;176020;M;Chicago;400;389400;25/09/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Used;1;30000;173619;9;ELEC30;300
23092;176020;M;Chicago;400;389400;25/09/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;40;790;60;Used;1;30000;173619;9;ELEC30;300
23093;176020;M;Chicago;400;389450;25/09/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;10;1490;60;Clicked;1;30000;173619;9;ELEC30;300
23094;176020;M;Chicago;400;389470;25/09/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;10;790;60;Clicked;1;30000;173619;9;ELEC30;300
23095;176020;M;Chicago;400;389500;25/09/2019;GGOENEBQ084699;Nest Learning Thermostat 3rd GenUSA  White;NestUSA;10;1490;60;Clicked;1;30000;173619;9;ELEC30;300
23096;176020;M;Chicago;400;389520;25/09/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1190;60;Used;1;30000;173619;9;ELEC30;300
23097;176020;M;Chicago;400;389530;25/09/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;10;1490;60;Used;1;30000;173619;9;ELEC30;300
23098;176020;M;Chicago;400;389620;25/09/2019;GGOENEBQ079199;Nest Protect Smoke  CO White Wired AlarmUSA;NestUSA;10;790;60;Clicked;1;30000;173619;9;ELEC30;300
23099;176020;M;Chicago;400;389630;25/09/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Used;1;30000;173619;9;ELEC30;300
23100;176020;M;Chicago;400;389640;25/09/2019;GGOENEBJ079499;Nest Learning Thermostat 3rd GenUSA  Stainless Steel;NestUSA;20;1490;60;Clicked;1;30000;173619;9;ELEC30;300
23101;176020;M;Chicago;400;389670;25/09/2019;GGOENEBB078899;Nest Cam Indoor Security Camera  USA;NestUSA;10;1190;60;Used;1;30000;173619;9;ELEC30;300
23102;176020;M;Chicago;400;389670;25/09/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1190;60;Used;1;30000;173619;9;ELEC30;300
23103;176020;M;Chicago;400;389700;25/09/2019;GGOENEBQ078999;Nest Cam Outdoor Security Camera  USA;NestUSA;10;1190;60;Clicked;1;30000;173619;9;ELEC30;300
23785;146060;F;Chicago;330;388990;25/09/2019;GGOEAFKQ020599;Android Sticker Sheet Ultra Removable;Office;10;239;60;Used;1;30000;173619;9;OFF30;300
23786;176020;M;Chicago;400;389010;25/09/2019;GGOEGOBG023599;Colored Pencil Set;Office;150;239;1291;Clicked;1;30000;173619;9;OFF30;300
23787;176020;M;Chicago;400;389040;25/09/2019;GGOEGOAQ020099;Four Color Retractable Pen;Office;200;239;1425;Not Used;1;30000;173619;9;OFF30;300
23788;176020;M;Chicago;400;389080;25/09/2019;GGOEGOAQ020099;Four Color Retractable Pen;Office;10;239;60;Clicked;1;30000;173619;9;OFF30;300
23789;176020;M;Chicago;400;389200;25/09/2019;GGOEGFKA022299;Keyboard DOT Sticker;Office;10;15;1299;Used;1;30000;173619;9;OFF30;300
23790;176020;M;Chicago;400;389280;25/09/2019;GGOEGOAQ020099;Four Color Retractable Pen;Office;650;239;1291;Used;1;30000;173619;9;OFF30;300
23791;176020;M;Chicago;400;389340;25/09/2019;GGOEGOBG023599;Colored Pencil Set;Office;200;239;5849;Not Used;1;30000;173619;9;OFF30;300
23792;176020;M;Chicago;400;389490;25/09/2019;GGOEAFKQ020499;8 pc Android Sticker Sheet;Office;10;199;1299;Not Used;1;30000;173619;9;OFF30;300
23793;176020;M;Chicago;400;389490;25/09/2019;GGOEGFKQ020399;Google Laptop and Cell Phone Stickers;Office;20;299;1299;Used;1;30000;173619;9;OFF30;300
23794;176020;M;Chicago;400;389490;25/09/2019;GGOEGFKQ020799;Google Doodle Decal;Office;10;299;1299;Used;1;30000;173619;9;OFF30;300
23795;176020;M;Chicago;400;389490;25/09/2019;GGOEGOAQ020099;Four Color Retractable Pen;Office;10;299;1299;Not Used;1;30000;173619;9;OFF30;300
23796;176020;M;Chicago;400;389490;25/09/2019;GGOEGOBG023599;Colored Pencil Set;Office;10;299;1299;Clicked;1;30000;173619;9;OFF30;300
23797;176020;M;Chicago;400;389490;25/09/2019;GGOEGOXQ016399;Badge Holder;Office;10;199;1299;Used;1;30000;173619;9;OFF30;300
24749;146060;F;Chicago;330;388980;25/09/2019;GGOEGAAB010514;Google Mens 100 Cotton Short Sleeve Hero Tee Black;Apparel;10;1359;60;Clicked;18;30000;173619;9;SALE30;300
24750;146060;F;Chicago;330;389000;25/09/2019;GGOEGAER035516;Google Mens Vintage Tank;Apparel;10;1175;60;Clicked;18;30000;173619;9;SALE30;300
24751;140310;F;Chicago;170;389730;25/09/2019;GGOEGAEJ028015;Google Womens Short Sleeve Hero Tee Grey;Apparel;10;408;60;Clicked;18;30000;173619;9;SALE30;300
24752;140310;F;Chicago;170;389730;25/09/2019;GGOEGATJ060515;Google Womens Quilted Insulated Vest White;Apparel;10;300;60;Clicked;18;30000;173619;9;SALE30;300
24753;172310;F;California;50;389780;25/09/2019;GGOEGALJ036413;Google Womens Tee Grey;Apparel;10;96;60;Clicked;18;30000;173619;9;SALE30;300
24754;172310;F;California;50;389780;25/09/2019;GGOEGALQ036613;Google Womens Scoop Neck Tee White;Apparel;10;48;60;Clicked;18;30000;173619;9;SALE30;300
24755;172310;F;California;50;389780;25/09/2019;GGOEGATH060713;Google Womens Convertible VestJacket Sea Foam Green;Apparel;10;2376;60;Used;18;30000;173619;9;SALE30;300
24756;176020;M;Chicago;400;389050;25/09/2019;GGOEGAEB027815;Google Womens Short Sleeve Hero Tee Black;Apparel;10;1359;65;Not Used;18;30000;173619;9;SALE30;300
24757;176020;M;Chicago;400;389050;25/09/2019;GGOEGALP034314;Google Womens Vintage Hero Tee Lavender;Apparel;10;76;65;Used;18;30000;173619;9;SALE30;300
24758;176020;M;Chicago;400;389190;25/09/2019;GGOEGALJ073313;Google Womens Short Sleeve Hero Tee Heather;Apparel;10;1519;1299;Not Used;18;30000;173619;9;SALE30;300
